CLIENTNUM,Attrition_Flag,DOB_Year,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Trans_Ct,Avg_Utilization_Ratio
719283633,Existing Customer,1964,F,3,Uneducated,Married,$40K - $60K,Blue,49,2,7578,29,0.215
710816358,Existing Customer,1992,M,1,Post-Graduate,Married,Less than $40K,Blue,18,3,2963,48,0.495
779653458,Existing Customer,1984,M,3,Graduate,Married,$80K - $120K,Blue,20,3,8260,47,0.251
716382708,Attrited Customer,1975,F,2,Graduate,Single,Less than $40K,Blue,36,4,8309,35,0.103
710387583,Existing Customer,1966,M,0,High School,Married,$80K - $120K,Blue,35,1,3864,32,0.492
718772133,Existing Customer,1965,M,3,Graduate,Married,$80K - $120K,Blue,47,3,10230,34,0.106
711224733,Attrited Customer,1989,M,0,High School,Married,$120K +,Blue,27,3,22382,10,0
718360083,Existing Customer,1982,M,4,Uneducated,Married,$120K +,Blue,36,3,25790,70,0.07
716102583,Existing Customer,1958,F,1,Graduate,Married,Less than $40K,Blue,53,1,2675,56,0.941
720673008,Existing Customer,1972,F,3,Unknown,Divorced,Less than $40K,Blue,38,3,1652,47,0.492
708459633,Existing Customer,1983,M,2,High School,Married,$60K - $80K,Blue,26,1,5815,42,0.292
712868733,Existing Customer,1961,M,0,Uneducated,Married,Less than $40K,Blue,52,1,2595,27,0.844
713790708,Existing Customer,1983,M,3,Uneducated,Married,$60K - $80K,Blue,36,2,3421,39,0.675
717648783,Existing Customer,1958,M,2,High School,Married,$80K - $120K,Blue,51,2,6922,28,0.246
714709983,Existing Customer,1978,F,2,College,Married,Less than $40K,Blue,36,2,6979,44,0.129
819409608,Existing Customer,1982,F,2,Graduate,Married,Less than $40K,Blue,34,3,2594,43,0
717585858,Existing Customer,1986,F,4,High School,Single,Unknown,Blue,24,2,16915,55,0.099
791856033,Attrited Customer,1976,M,2,College,Divorced,$80K - $120K,Blue,39,4,34516,27,0
714474483,Existing Customer,1986,F,1,Graduate,Married,$40K - $60K,Blue,29,2,2523,50,0.744
716448783,Attrited Customer,1973,F,3,Graduate,Married,$40K - $60K,Blue,39,4,6235,34,0
711065133,Existing Customer,1995,M,1,High School,Single,$40K - $60K,Blue,13,2,1473,39,0
713769258,Existing Customer,1985,M,3,College,Married,$120K +,Blue,26,2,17116,45,0.055
712288158,Existing Customer,1984,M,2,College,Married,$80K - $120K,Blue,17,3,4631,37,0.43
714130233,Existing Customer,1982,M,2,Unknown,Married,$60K - $80K,Blue,19,3,3047,37,0.706
789127533,Existing Customer,1972,M,4,High School,Divorced,$80K - $120K,Blue,37,2,32338,83,0.051
717038733,Existing Customer,1965,M,3,Uneducated,Married,$60K - $80K,Blue,36,3,2253,38,0.61
804840033,Existing Customer,1976,M,2,College,Married,$60K - $80K,Blue,38,6,16611,48,0
709363383,Existing Customer,1987,M,2,High School,Single,Unknown,Blue,36,4,22886,61,0.037
789760233,Existing Customer,1992,M,0,Unknown,Divorced,$80K - $120K,Blue,14,3,3544,63,0
712058958,Existing Customer,1993,M,0,High School,Single,Less than $40K,Blue,19,3,3480,75,0
708295533,Existing Customer,1956,F,0,Post-Graduate,Married,Less than $40K,Blue,56,3,3549,22,0.53
817686633,Existing Customer,1995,F,1,College,Single,Less than $40K,Blue,15,2,1438.3,39,0.512
713738883,Existing Customer,1964,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3136,34,0.453
721310283,Existing Customer,1974,M,3,Graduate,Single,$120K +,Blue,36,2,34516,32,0.027
803132733,Existing Customer,1967,F,1,Graduate,Married,Less than $40K,Blue,48,3,6814,30,0.23
779852133,Existing Customer,1973,M,2,Unknown,Married,$120K +,Silver,32,2,34516,66,0.061
716210283,Existing Customer,1985,F,1,High School,Married,Unknown,Blue,36,3,8500,37,0.296
711615933,Existing Customer,1978,M,3,Graduate,Married,$80K - $120K,Blue,33,3,28170,28,0.066
785311158,Existing Customer,1967,F,2,Graduate,Single,Less than $40K,Blue,48,1,6610,69,0.14
717267108,Existing Customer,1984,M,1,College,Single,$60K - $80K,Blue,26,3,15755,61,0.089
711636558,Existing Customer,1988,M,3,Graduate,Married,$80K - $120K,Blue,36,3,2711,42,0.765
717504258,Existing Customer,1983,M,2,College,Married,$40K - $60K,Blue,25,1,3735,35,0.321
718242333,Existing Customer,1985,M,4,Graduate,Single,$80K - $120K,Blue,36,3,10216,69,0.178
771844458,Existing Customer,1981,F,3,Graduate,Married,Unknown,Blue,28,1,20420,41,0.081
708892833,Attrited Customer,1984,M,2,Graduate,Married,$120K +,Blue,30,4,13662,22,0
779465358,Existing Customer,1995,F,0,High School,Single,Unknown,Blue,13,3,3038,38,0.481
720191883,Existing Customer,1976,M,3,High School,Single,$60K - $80K,Blue,35,3,7050,36,0.093
710934033,Existing Customer,1995,M,0,High School,Single,Less than $40K,Blue,13,1,1775,43,0.655
714473658,Existing Customer,1979,M,3,Graduate,Single,$40K - $60K,Blue,30,2,8960,26,0.118
716569983,Existing Customer,1988,M,2,College,Married,$80K - $120K,Blue,36,1,2355,27,0.753
789833583,Existing Customer,1964,F,4,High School,Married,$40K - $60K,Blue,47,2,6803,30,0.196
818923158,Existing Customer,1966,M,2,Graduate,Married,$60K - $80K,Blue,50,2,2145,31,0.563
716596308,Existing Customer,1981,M,3,Uneducated,Single,$80K - $120K,Blue,36,2,3919,51,0.418
716620458,Existing Customer,1989,M,1,High School,Single,Less than $40K,Blue,23,2,4500,63,0
710251608,Existing Customer,1959,F,1,High School,Married,Less than $40K,Blue,54,3,2941,27,0.399
710633808,Existing Customer,1995,M,0,Graduate,Single,$60K - $80K,Blue,13,3,7102,41,0
719318583,Attrited Customer,1984,M,3,High School,Married,Less than $40K,Blue,26,3,6866,13,0.348
819202533,Existing Customer,1964,M,1,Doctorate,Married,$80K - $120K,Blue,52,2,10378,32,0.148
827360883,Existing Customer,1974,F,3,High School,Married,Unknown,Blue,43,3,13473,46,0.099
771196083,Existing Customer,1974,M,4,Graduate,Married,$80K - $120K,Blue,34,3,18178,37,0
809962908,Existing Customer,1973,F,2,Graduate,Single,Unknown,Blue,43,3,8171,52,0.104
788965683,Existing Customer,1972,F,4,Uneducated,Married,Less than $40K,Blue,36,3,1438.3,41,0
817142433,Existing Customer,1986,M,3,Graduate,Married,$80K - $120K,Blue,20,3,8082,29,0.285
716993058,Existing Customer,1964,M,3,Unknown,Divorced,$60K - $80K,Blue,48,2,24589,78,0.067
771040758,Existing Customer,1959,F,0,Graduate,Single,Unknown,Silver,49,1,30310,91,0
713309583,Existing Customer,1966,F,2,College,Married,Less than $40K,Blue,36,3,2967,59,0.718
710273658,Existing Customer,1985,M,2,Graduate,Married,$60K - $80K,Blue,17,2,3092,61,0.59
771429408,Existing Customer,1967,M,1,High School,Married,$80K - $120K,Blue,42,3,1618,31,0.413
719452308,Existing Customer,1991,F,0,Graduate,Married,Less than $40K,Blue,23,2,2498,35,0.653
818908833,Existing Customer,1975,M,3,Graduate,Married,$40K - $60K,Blue,41,2,2564,45,0
780998133,Existing Customer,1978,M,3,Graduate,Married,$80K - $120K,Blue,34,4,10540,45,0.141
801726933,Existing Customer,1987,M,2,Graduate,Married,$120K +,Blue,28,3,13384,33,0.138
788474658,Existing Customer,1966,M,3,Graduate,Married,$80K - $120K,Blue,48,2,16208,56,0.079
708438033,Existing Customer,1985,F,2,Unknown,Married,Less than $40K,Blue,27,3,3049,48,0.721
710562258,Existing Customer,1977,M,1,Graduate,Married,$80K - $120K,Blue,33,4,19214,47,0
770764908,Existing Customer,1982,M,2,Unknown,Married,$60K - $80K,Blue,25,2,3071,36,0.82
814776033,Existing Customer,1987,M,2,Graduate,Single,$80K - $120K,Blue,29,1,13395,69,0.125
715057383,Existing Customer,1981,M,3,Graduate,Married,$60K - $80K,Blue,31,3,17126,79,0.07
717970158,Existing Customer,1979,M,2,College,Single,$60K - $80K,Blue,36,3,8083,84,0
715168008,Existing Customer,1985,M,3,Graduate,Divorced,$40K - $60K,Blue,28,2,8995,61,0.172
720802833,Existing Customer,1995,F,1,High School,Single,Less than $40K,Blue,13,2,2404,63,0.498
789370383,Existing Customer,1979,M,1,High School,Married,$40K - $60K,Blue,32,2,2807,26,0.657
711782733,Existing Customer,1966,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3097,24,0.267
709000008,Existing Customer,1976,M,3,Unknown,Single,$80K - $120K,Blue,37,2,10651,54,0.063
719381733,Existing Customer,1960,M,2,High School,Single,$60K - $80K,Blue,47,2,2175,64,0.646
771169458,Existing Customer,1980,M,4,College,Married,$120K +,Blue,28,3,28020,36,0.052
709974108,Existing Customer,1986,F,1,Graduate,Single,Less than $40K,Blue,23,3,2640,80,0.398
757024233,Existing Customer,1987,M,2,Graduate,Single,$120K +,Blue,27,1,31313,62,0.069
768928833,Existing Customer,1984,M,2,High School,Married,$80K - $120K,Blue,31,2,7304,63,0
720504633,Attrited Customer,1975,M,2,Uneducated,Unknown,$60K - $80K,Blue,32,2,3254,24,0
812441358,Existing Customer,1995,M,1,College,Divorced,$40K - $60K,Blue,21,3,1438.3,89,0
713287608,Existing Customer,1967,F,3,High School,Married,Less than $40K,Blue,41,4,3161,62,0.386
711357858,Attrited Customer,1974,F,3,Graduate,Single,Less than $40K,Blue,36,3,7246,13,0
715478733,Existing Customer,1965,F,5,Graduate,Married,Less than $40K,Blue,36,4,3088,54,0.815
780382008,Existing Customer,1979,F,4,Unknown,Single,Less than $40K,Silver,32,3,13719,63,0.101
715749858,Existing Customer,1991,M,1,Unknown,Married,$40K - $60K,Blue,18,1,4726,31,0.292
710951808,Existing Customer,1989,M,1,Unknown,Married,Less than $40K,Blue,36,3,6100,32,0.249
713469333,Existing Customer,1981,M,2,High School,Single,$80K - $120K,Blue,28,2,19279,56,0.074
719243808,Existing Customer,1988,F,1,Graduate,Married,Less than $40K,Blue,20,2,3792,39,0.429
772202058,Existing Customer,1957,M,0,Graduate,Married,Less than $40K,Blue,53,3,2084,37,0.79
711346383,Existing Customer,1988,M,1,High School,Single,$80K - $120K,Blue,28,3,34516,70,0
711405333,Existing Customer,1969,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,2,6849,43,0.31
778407033,Existing Customer,1962,F,0,Uneducated,Married,Less than $40K,Blue,39,3,2417,50,0.799
714862083,Existing Customer,1980,F,4,Uneducated,Single,Unknown,Blue,33,4,5802,53,0.429
711199008,Existing Customer,1983,M,2,Unknown,Married,$40K - $60K,Blue,31,2,2919,57,0.751
709858533,Existing Customer,1992,M,2,Graduate,Divorced,Less than $40K,Blue,20,1,2462,57,0.821
718627458,Existing Customer,1978,F,3,Doctorate,Married,Unknown,Blue,38,4,1947,52,0
711816108,Attrited Customer,1981,M,3,High School,Single,$80K - $120K,Blue,29,2,18563,45,0
717105258,Existing Customer,1984,F,1,Graduate,Married,Less than $40K,Blue,36,3,3992,32,0.323
715822008,Existing Customer,1989,M,1,High School,Married,Less than $40K,Blue,14,2,3568,35,0.61
714971583,Existing Customer,1985,M,2,Graduate,Single,$60K - $80K,Blue,27,3,7776,87,0.107
713663508,Attrited Customer,1963,M,0,High School,Unknown,$40K - $60K,Blue,42,2,1438.3,22,0
709025583,Existing Customer,1968,M,3,High School,Married,$80K - $120K,Blue,36,3,9355,38,0.076
812809083,Existing Customer,1984,F,3,Unknown,Single,Unknown,Blue,32,4,19636,58,0.08
714073983,Existing Customer,1974,M,2,Unknown,Single,$40K - $60K,Blue,36,3,7327,46,0
789297558,Existing Customer,1985,M,1,Uneducated,Single,$120K +,Blue,25,3,7049,51,0.274
710375283,Existing Customer,1995,F,0,Uneducated,Single,$40K - $60K,Blue,18,3,2033,55,0.724
712189233,Existing Customer,1983,F,1,Graduate,Married,$40K - $60K,Blue,20,1,5153,63,0.488
713767383,Existing Customer,1989,F,0,High School,Married,$40K - $60K,Blue,22,2,2062,41,0.807
797414733,Existing Customer,1984,F,3,Graduate,Single,Less than $40K,Blue,31,3,2005,61,0.757
712452033,Existing Customer,1995,M,1,Unknown,Single,Less than $40K,Blue,13,2,2479,44,0.334
714151533,Existing Customer,1966,F,1,Graduate,Married,$40K - $60K,Blue,46,4,4589,33,0.353
720440583,Existing Customer,1986,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2263,47,0.525
787494783,Existing Customer,1963,M,3,High School,Married,$60K - $80K,Blue,46,3,8184,49,0.147
819966033,Existing Customer,1989,M,0,Graduate,Single,Unknown,Blue,27,3,9238,68,0
710297133,Existing Customer,1974,M,3,High School,Married,$80K - $120K,Blue,36,3,30210,65,0.04
793355508,Existing Customer,1989,M,0,Graduate,Single,Less than $40K,Blue,26,3,6942,71,0
708580908,Existing Customer,1965,M,3,High School,Married,$60K - $80K,Blue,37,3,14551,35,0.173
719826333,Existing Customer,1987,F,2,Doctorate,Single,Less than $40K,Blue,13,1,1438.3,67,0
780689733,Existing Customer,1956,M,0,Unknown,Single,Unknown,Blue,56,2,11332,56,0.056
744764433,Existing Customer,1966,M,2,Uneducated,Married,$120K +,Blue,48,2,30967,35,0.026
714902283,Existing Customer,1978,M,0,High School,Married,$80K - $120K,Blue,36,3,7866,53,0
789309558,Existing Customer,1990,M,2,College,Married,Less than $40K,Blue,21,2,2718,49,0.706
713188383,Existing Customer,1967,F,1,College,Married,Less than $40K,Blue,36,2,3084,22,0.816
719506983,Existing Customer,1969,M,3,Graduate,Married,$80K - $120K,Blue,42,2,17302,30,0.077
714804483,Existing Customer,1973,M,3,College,Divorced,$40K - $60K,Blue,36,3,12159,34,0.137
748503708,Existing Customer,1967,F,1,High School,Single,Less than $40K,Blue,47,4,2797,36,0.582
803587533,Existing Customer,1988,M,1,Uneducated,Single,$60K - $80K,Blue,28,3,2618,86,0.692
789777408,Attrited Customer,1995,F,0,Post-Graduate,Single,Less than $40K,Blue,15,2,1442,26,0.99
716811483,Existing Customer,1991,F,2,Uneducated,Married,Less than $40K,Blue,24,2,2063,43,0
714118383,Existing Customer,1972,F,5,Graduate,Married,Less than $40K,Blue,43,2,8154,72,0
720532908,Existing Customer,1985,F,2,Unknown,Divorced,$40K - $60K,Blue,20,3,9735,80,0.128
765055833,Existing Customer,1965,M,4,Unknown,Married,$80K - $120K,Blue,49,4,4310,33,0.517
715310208,Existing Customer,1968,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,11450,45,0.186
718577958,Attrited Customer,1982,M,2,Uneducated,Married,$120K +,Blue,26,3,8906,15,0
789167658,Existing Customer,1987,M,3,College,Married,$60K - $80K,Blue,23,3,4245,34,0.428
789987183,Existing Customer,1968,M,2,College,Married,$80K - $120K,Blue,45,4,21953,37,0.06
717730533,Existing Customer,1989,M,0,Graduate,Single,$40K - $60K,Blue,21,1,1614,63,0.573
708668283,Existing Customer,1982,M,2,Graduate,Married,$80K - $120K,Blue,22,4,5140,36,0.49
772360683,Existing Customer,1964,M,1,High School,Married,$120K +,Blue,46,3,31762,36,0.079
712500933,Existing Customer,1973,F,4,Graduate,Single,Unknown,Blue,40,4,11692,56,0.055
804867183,Existing Customer,1984,M,3,Unknown,Married,$60K - $80K,Blue,30,2,16043,47,0
826068183,Existing Customer,1985,M,1,Graduate,Married,$80K - $120K,Blue,32,4,15488,50,0.094
820044333,Existing Customer,1982,M,3,College,Divorced,$40K - $60K,Blue,34,3,2503,58,0.873
714211533,Existing Customer,1990,M,0,Graduate,Divorced,Less than $40K,Blue,36,3,3312,50,0.752
710287533,Existing Customer,1990,M,2,Graduate,Single,$40K - $60K,Blue,36,2,6269,57,0.186
720603558,Existing Customer,1985,M,4,Graduate,Single,$60K - $80K,Blue,36,2,20337,74,0.079
819258408,Existing Customer,1974,F,5,Graduate,Single,Less than $40K,Blue,42,2,2224,41,0.497
717664008,Attrited Customer,1984,M,3,College,Married,$60K - $80K,Blue,19,3,3100,12,0.812
717437058,Existing Customer,1983,M,2,Unknown,Divorced,$60K - $80K,Silver,26,2,26437,57,0.026
717327783,Existing Customer,1982,M,2,Graduate,Married,$80K - $120K,Blue,27,2,9959,44,0.148
712887633,Existing Customer,1982,M,1,Unknown,Single,$80K - $120K,Blue,36,3,25008,43,0.035
716129208,Existing Customer,1984,M,3,Graduate,Married,$40K - $60K,Blue,36,3,2031,36,0
718037433,Existing Customer,1963,M,1,Graduate,Married,$80K - $120K,Blue,49,4,1654,60,0.758
709839858,Existing Customer,1963,F,2,Graduate,Married,Less than $40K,Blue,39,4,4608,31,0.234
719686458,Existing Customer,1984,M,3,Graduate,Married,$40K - $60K,Blue,36,4,3908,30,0.417
721434483,Existing Customer,1967,M,3,Graduate,Married,$80K - $120K,Blue,46,3,2798,55,0.449
716096358,Existing Customer,1976,F,3,Uneducated,Single,Less than $40K,Blue,39,4,2551,63,0.883
718244958,Existing Customer,1985,F,2,Graduate,Married,Unknown,Blue,26,2,8621,37,0.145
711315783,Existing Customer,1968,M,3,Graduate,Married,$40K - $60K,Blue,43,4,7451,49,0.092
821296083,Existing Customer,1987,F,1,College,Married,Less than $40K,Blue,30,3,2617,47,0.386
711562833,Attrited Customer,1986,M,4,Graduate,Married,$80K - $120K,Blue,24,3,12634,18,0
716447733,Existing Customer,1989,M,3,Graduate,Married,$40K - $60K,Blue,18,3,6407,43,0.15
719591283,Existing Customer,1983,M,2,Uneducated,Married,Less than $40K,Blue,27,2,1438.3,58,0
789911808,Existing Customer,1984,M,3,Uneducated,Married,$80K - $120K,Blue,28,2,2672,52,0.471
713195808,Existing Customer,1984,F,3,High School,Married,Unknown,Blue,36,3,11948,51,0.107
717866133,Existing Customer,1974,F,2,Graduate,Single,Less than $40K,Blue,36,3,2677,63,0.519
716670783,Existing Customer,1969,F,3,Doctorate,Single,Unknown,Blue,36,2,24703,63,0.044
789197508,Existing Customer,1967,M,3,High School,Married,$60K - $80K,Blue,43,3,2240,36,0.705
713108433,Existing Customer,1968,M,3,College,Married,$80K - $120K,Blue,40,4,6052,37,0.284
711403383,Existing Customer,1988,F,3,College,Single,Less than $40K,Blue,23,4,2562,70,0.768
768212583,Existing Customer,1972,M,2,Graduate,Married,$60K - $80K,Blue,43,4,15377,49,0.099
720181758,Attrited Customer,1984,M,0,Doctorate,Married,$120K +,Blue,22,3,8654,18,0
710632683,Existing Customer,1990,M,1,Uneducated,Married,$40K - $60K,Blue,24,2,1438.3,49,0
711836733,Existing Customer,1978,M,3,Graduate,Single,$120K +,Blue,31,3,1438.3,45,0
771183933,Existing Customer,1982,M,1,Uneducated,Married,$80K - $120K,Blue,26,2,16040,49,0.076
711327558,Existing Customer,1983,M,2,High School,Married,$40K - $60K,Blue,36,3,2801,45,0.707
788971308,Existing Customer,1959,F,1,Uneducated,Married,Less than $40K,Blue,49,4,2658,41,0.436
718950483,Existing Customer,1963,F,1,Unknown,Married,$40K - $60K,Blue,48,3,12423,38,0.154
714278958,Existing Customer,1982,F,2,High School,Married,Unknown,Blue,27,1,9347,46,0.213
711817158,Existing Customer,1991,M,2,College,Divorced,$40K - $60K,Blue,22,3,3143,57,0.342
765824058,Existing Customer,1975,M,4,Doctorate,Married,$80K - $120K,Blue,39,3,5106,74,0.301
710109633,Existing Customer,1982,M,2,College,Married,$60K - $80K,Blue,31,3,9871,34,0.107
713643858,Existing Customer,1968,F,1,College,Married,$40K - $60K,Blue,43,4,1525,47,0.925
716399583,Existing Customer,1987,M,1,Uneducated,Married,$120K +,Blue,36,2,19630,39,0.064
714516783,Existing Customer,1967,F,0,Graduate,Divorced,Less than $40K,Silver,36,3,12547,56,0.11
710490708,Existing Customer,1967,M,3,High School,Single,$80K - $120K,Blue,36,1,17686,46,0
780662133,Existing Customer,1982,M,2,Uneducated,Married,$60K - $80K,Blue,28,3,3257,35,0.773
715389708,Existing Customer,1985,F,3,Graduate,Married,Less than $40K,Blue,28,3,4824,32,0.522
789607983,Existing Customer,1983,M,3,High School,Married,$40K - $60K,Blue,32,6,8603,40,0.122
720171033,Existing Customer,1976,M,4,Unknown,Married,$60K - $80K,Blue,36,1,11498,70,0.137
815104608,Existing Customer,1993,F,0,Graduate,Divorced,Less than $40K,Blue,23,1,3818,87,0.153
719660658,Existing Customer,1984,F,1,High School,Single,Unknown,Blue,36,2,16594,47,0.116
714159858,Existing Customer,1964,M,0,Graduate,Married,$40K - $60K,Blue,48,2,5387,36,0.38
714225333,Existing Customer,1973,F,4,Graduate,Married,Less than $40K,Blue,36,1,2930,21,0.264
712204308,Existing Customer,1988,M,0,Unknown,Single,$40K - $60K,Blue,36,1,10023,65,0.05
718468158,Existing Customer,1983,M,1,Uneducated,Married,$60K - $80K,Blue,25,2,9303,37,0.172
711575058,Existing Customer,1985,M,3,Unknown,Married,$60K - $80K,Blue,36,2,2956,31,0.816
735417408,Existing Customer,1984,M,2,High School,Married,$60K - $80K,Blue,30,1,2218,58,0.571
717171408,Existing Customer,1985,M,1,Unknown,Married,$80K - $120K,Blue,26,2,9959,41,0
814312308,Existing Customer,1967,F,3,Uneducated,Married,$40K - $60K,Blue,49,3,5335,29,0.257
711786108,Existing Customer,1969,M,1,Graduate,Married,$60K - $80K,Blue,43,3,7187,26,0.28
712905708,Existing Customer,1968,F,1,Graduate,Married,Less than $40K,Blue,39,2,2590,40,0.604
720050208,Existing Customer,1994,F,1,High School,Single,Less than $40K,Blue,19,1,4255,57,0.411
793952133,Existing Customer,1989,F,0,High School,Married,Less than $40K,Blue,26,2,2778,33,0.832
798140283,Existing Customer,1964,M,4,Graduate,Married,$120K +,Blue,51,3,10711,29,0.184
720427683,Attrited Customer,1963,M,2,Uneducated,Single,$120K +,Blue,46,3,16163,48,0
789970233,Existing Customer,1967,F,2,High School,Married,Less than $40K,Blue,45,1,2513,30,0.448
713893308,Existing Customer,1976,M,3,Graduate,Divorced,$60K - $80K,Blue,37,1,3291,38,0.488
