price,kilometers,vehicle_age_years,fuel_type,no_of_cylinders
265000,85000,3,Petrol,4
27000,250000,12,Petrol,6
128000,22000,3,Electric,0
12500,2010000,15,Petrol,4
189000,2000,1,Petrol,6
18000,198834,16,Petrol,6
51000,121000,10,Petrol,4
125000,72000,4,Electric,0
38000,160000,9,Petrol,4
805000,10,0,Petrol,6
365000,28388,5,Petrol,8
46000,180000,10,Petrol,6
105000,155000,10,Petrol,8
39000,300000,11,Petrol,8
235000,0,0,Petrol,6
163000,35000,1,Petrol,6
255000,0,0,Petrol,6
249000,0,1,Petrol,8
68000,83000,2,Petrol,4
15000,150000,13,Petrol,4
85000,5456,0,Petrol,4
39000,194000,13,Petrol,8
345000,65000,11,Petrol,12
299000,52000,8,Petrol,8
329000,12000,1,Petrol,4
499000,28000,5,Petrol,8
599000,88000,4,Petrol,8
699000,27000,1,Petrol,8
339000,32000,1,Petrol,4
239000,0,1,Petrol,4
239000,0,1,Petrol,4
659000,41000,2,Petrol,8
269000,90000,5,Petrol,8
339000,29000,1,Petrol,4
49000,54000,3,Petrol,4
249000,0,1,Petrol,4
239000,100,1,Petrol,4
279000,50000,4,Petrol,6
249000,72000,5,Petrol,8
289000,26000,2,Petrol,8
349000,60000,3,Petrol,6
499000,27000,5,Petrol,8
189000,40000,1,Petrol,6
21000,189368,16,Petrol,8
11500,500000,23,Petrol,8
18500,378000,13,Petrol,4
56500,15600,2,Petrol,6
44000,112000,8,Petrol,4
28000,183000,8,Petrol,4
25000,238000,27,Petrol,6
79999,144500,8,Petrol,4
55000,42175,3,Petrol,4
56500,157000,5,Petrol,4
77000,88700,7,Petrol,6
105000,38000,3,Electric,0
28500,245994,7,Petrol,4
156000,20000,1,Electric,0
189500,0,1,Diesel,4
148500,64600,10,Petrol,8
176000,0,1,Petrol,4
34000,282000,15,Petrol,6
259000,0,1,Petrol,6
83500,0,1,Hybrid,4
139500,0,1,Hybrid,4
75500,0,1,Hybrid,4
109500,0,1,Petrol,4
54500,0,1,Petrol,4
29300,100000,8,Petrol,4
36500,93150,10,Petrol,6
60000,82000,7,Petrol,6
36000,165000,11,Petrol,4
360000,59000,15,Petrol,12
205000,14000,3,Petrol,8
299000,30000,9,Petrol,8
51000,149000,7,Petrol,8
138000,182025,5,Petrol,6
95000,59000,4,Petrol,8
26000,180000,11,Petrol,4
57000,97000,8,Petrol,4
14000,250000,12,Petrol,4
44100,0,0,Petrol,4
255000,0,0,Petrol,8
255000,0,0,Petrol,6
94000,150000,20,Petrol,8
357000,0,0,Petrol,8
287000,0,0,Petrol,8
359000,0,0,Petrol,8
230000,0,0,Petrol,6
95000,138000,5,Petrol,6
31000,147000,8,Petrol,4
28000,286000,22,Petrol,6
80500,98000,5,Petrol,4
69000,40100,3,Petrol,4
39000,177000,10,Petrol,6
500000,50000,3,Petrol,0
110000,42000,3,Petrol,6
27999,78000,8,Petrol,0
770000,16500,2,Hybrid,6
100000,185052,8,Petrol,8
325000,5000,1,Petrol,6
107000,66000,6,Petrol,6
79000,156000,9,Petrol,6
17500,126000,10,Petrol,3
45000,83000,6,Petrol,6
110000,185000,6,Petrol,4
98000,198000,9,Petrol,8
28000,147000,10,Petrol,6
449000,0,0,Petrol,6
75000,218000,9,Petrol,6
57000,140000,11,Petrol,8
28000,230000,13,Petrol,8
23000,249000,12,Petrol,8
49000,140510,5,Petrol,4
75800,0,1,Diesel,4
45000,65183,3,Petrol,4
75800,0,1,Diesel,4
25000,332500,12,Petrol,6
189800,0,0,Diesel,4
75000,72420,4,Petrol,4
78000,105210,6,Diesel,4
79000,86288,3,Petrol,4
243800,0,0,Petrol,6
148000,43070,4,Petrol,6
65000,129930,4,Petrol,4
74000,112390,6,Petrol,4
25000,190000,13,Petrol,8
59000,125368,4,Petrol,4
72000,95308,3,Petrol,4
56000,145300,4,Petrol,4
34000,100600,5,Petrol,4
135000,0,1,Diesel,4
115000,48,1,Diesel,4
79000,156000,9,Petrol,6
17500,126000,10,Petrol,3
45000,83000,6,Petrol,6
110000,185000,6,Petrol,4
98000,198000,9,Petrol,8
28000,147000,10,Petrol,6
449000,0,0,Petrol,6
75000,218000,9,Petrol,6
57000,140000,11,Petrol,8
28000,230000,13,Petrol,8
23000,249000,12,Petrol,8
49000,140510,5,Petrol,4
75800,0,1,Diesel,4
45000,65183,3,Petrol,4
75800,0,1,Diesel,4
25000,332500,12,Petrol,6
189800,0,0,Diesel,4
75000,72420,4,Petrol,4
78000,105210,6,Diesel,4
79000,86288,3,Petrol,4
243800,0,0,Petrol,6
148000,43070,4,Petrol,6
65000,129930,4,Petrol,4
74000,112390,6,Petrol,4
25000,190000,13,Petrol,8
32500,100,0,Petrol,3
24800,0,0,Petrol,3
50999,100,0,Petrol,4
74800,17,1,Hybrid,4
57800,0,0,Petrol,4
68500,0,0,Petrol,4
35800,0,0,Petrol,4
103500,0,1,Hybrid,4
345000,0,0,Petrol,4
229000,0,0,Petrol,4
299000,0,1,Petrol,4
299000,0,1,Petrol,4
499000,0,0,Petrol,6
175000,0,1,Petrol,4
253000,0,0,Petrol,4
243000,0,0,Petrol,4
375000,0,1,Petrol,6
175000,0,1,Petrol,4
499000,0,0,Petrol,6
339000,0,0,Petrol,4
344999,0,0,Petrol,4
243000,0,0,Petrol,4
339000,0,0,Petrol,4
229000,0,0,Petrol,4
73000,92393,6,Petrol,4
41800,0,0,Petrol,4
56000,48870,6,Petrol,4
68500,0,0,Petrol,4
86800,0,0,Petrol,4
31500,90811,9,Petrol,4
45000,130000,9,Petrol,6
55000,135000,19,Petrol,6
150000,99470,6,Petrol,6
20000,300000,22,Petrol,6
1400,8000,5,Petrol,12
825000,44000,3,Petrol,8
73000,68000,5,Petrol,4
37000,153000,8,Petrol,4
47000,158000,4,Petrol,4
29000,77000,16,Petrol,6
15500,78000,18,Petrol,4
38000,81000,12,Petrol,6
11500,47000,23,Petrol,4
18500,96000,20,Petrol,6
24000,113000,25,Petrol,8
55000,169000,6,Hybrid,4
40000,302000,10,Petrol,6
24000,230000,12,Petrol,6
68000,64000,4,Petrol,4
16900,112000,7,Petrol,4
1400,8000,5,Petrol,12
825000,44000,3,Petrol,8
73000,68000,5,Petrol,4
37000,153000,8,Petrol,4
47000,158000,4,Petrol,4
29000,77000,16,Petrol,6
15500,78000,18,Petrol,4
38000,81000,12,Petrol,6
11500,47000,23,Petrol,4
18500,96000,20,Petrol,6
24000,113000,25,Petrol,8
55000,169000,6,Hybrid,4
40000,302000,10,Petrol,6
24000,230000,12,Petrol,6
68000,64000,4,Petrol,4
16900,112000,7,Petrol,4
120000,2000,32,Petrol,8
87000,47000,2,Petrol,4
55000,124000,8,Petrol,4
53000,8000,1,Petrol,4
55000,57000,2,Petrol,4
79000,73000,3,Diesel,4
75000,210000,9,Petrol,6
18000,180000,10,Petrol,4
47000,141000,7,Petrol,4
24000,113000,25,Petrol,8
55000,169000,6,Hybrid,4
40000,302000,10,Petrol,6
24000,230000,12,Petrol,6
68000,64000,4,Petrol,4
16900,112000,7,Petrol,4
120000,2000,32,Petrol,8
87000,47000,2,Petrol,4
55000,124000,8,Petrol,4
53000,8000,1,Petrol,4
55000,57000,2,Petrol,4
79000,73000,3,Diesel,4
75000,210000,9,Petrol,6
18000,180000,10,Petrol,4
47000,141000,7,Petrol,4
10000,198000,16,Petrol,6
46000,149000,9,Petrol,6
14500,153000,15,Petrol,6
114000,104000,10,Petrol,6
265000,28247,9,Hybrid,3
11500,130000,18,Petrol,4
120000,60983,3,Petrol,4
26000,280000,15,Petrol,6
20000,185410,12,Petrol,4
89800,89880,8,Petrol,4
160000,99000,4,Petrol,4
59000,91000,6,Petrol,6
52000,56000,8,Petrol,3
20000,165000,15,Petrol,0
23990,170000,6,Petrol,3
29000,254000,10,Petrol,6
78000,98000,8,Petrol,6
70000,160000,10,Petrol,8
195000,67000,11,Petrol,12
95000,19400,9,Petrol,6
125000,62972,6,Petrol,6
450000,88000,3,Petrol,8
498000,8,1,Petrol,6
32800,120000,9,Petrol,4
41000,86900,9,Petrol,4
819000,49,1,Petrol,6
35000,200000,10,Petrol,6
48900,109613,4,Petrol,4
389000,53000,5,Petrol,8
39000,41000,4,Petrol,4
65000,8500,48,Petrol,8
114000,16000,2,Petrol,4
225000,67000,3,Petrol,8
49000,40000,11,Petrol,4
125000,23000,11,Petrol,8
100000,85000,7,Petrol,6
12000,279000,21,Petrol,4
18000,96000,10,Petrol,4
45000,127700,6,Petrol,4
56000,76000,5,Petrol,4
160000,99000,4,Petrol,4
59000,91000,6,Petrol,6
52000,56000,8,Petrol,3
20000,165000,15,Petrol,0
23990,170000,6,Petrol,3
29000,254000,10,Petrol,6
78000,98000,8,Petrol,6
70000,160000,10,Petrol,8
195000,67000,11,Petrol,12
95000,19400,9,Petrol,6
125000,62972,6,Petrol,6
450000,88000,3,Petrol,8
498000,8,1,Petrol,6
32800,120000,9,Petrol,4
41000,86900,9,Petrol,4
819000,49,1,Petrol,6
35000,200000,10,Petrol,6
48900,109613,4,Petrol,4
298000,20377,2,Petrol,6
199000,57000,2,Petrol,6
138000,26000,1,Petrol,6
23500,160000,13,Petrol,4
22000,36000,10,Petrol,4
73500,126000,7,Diesel,4
45800,5400,1,Petrol,4
279000,6000,1,Petrol,6
33500,124800,10,Petrol,4
55000,145557,11,Petrol,0
33000,193761,9,Petrol,4
44900,152000,11,Petrol,6
229000,85000,7,Petrol,8
39500,150000,4,Petrol,4
125000,103000,5,Petrol,6
23000,120000,16,Petrol,8
37000,105000,9,Petrol,6
230000,65000,5,Petrol,8
28000,117000,15,Petrol,6
54000,160000,3,Petrol,4
119950,40000,3,Petrol,4
59000,128000,11,Petrol,8
12000,145000,11,Petrol,4
75000,32000,1,Petrol,4
170000,53000,15,Petrol,12
159000,62800,3,Petrol,4
110000,21000,2,Petrol,6
159000,30000,2,Petrol,6
93000,92000,5,Petrol,6
58000,145201,7,Petrol,6
127000,22403,2,Petrol,6
298000,20377,2,Petrol,6
199000,57000,2,Petrol,6
138000,26000,1,Petrol,6
23500,160000,13,Petrol,4
22000,36000,10,Petrol,4
73500,126000,7,Diesel,4
45800,5400,1,Petrol,4
279000,6000,1,Petrol,6
33500,124800,10,Petrol,4
55000,145557,11,Petrol,0
33000,193761,9,Petrol,4
44900,152000,11,Petrol,6
229000,85000,7,Petrol,8
39500,150000,4,Petrol,4
125000,103000,5,Petrol,6
23000,120000,16,Petrol,8
37000,105000,9,Petrol,6
230000,65000,5,Petrol,8
28000,117000,15,Petrol,6
93000,104000,9,Petrol,6
37000,173970,10,Petrol,6
107000,34000,3,Petrol,8
127000,91000,5,Petrol,8
165000,77000,5,Diesel,6
21000,231000,10,Petrol,4
44000,119000,9,Petrol,6
199000,70066,7,Petrol,6
15300,188244,21,Petrol,6
23500,136569,11,Petrol,4
21500,153500,13,Petrol,4
24000,165000,12,Petrol,4
205000,21000,2,Petrol,6
48000,103022,5,Petrol,4
152000,3107,1,Petrol,5
25000,212659,10,Petrol,4
230000,23000,2,Petrol,8
69999,82000,8,Petrol,4
327000,12162,2,Electric,0
30000,185677,10,Petrol,4
97000,75600,5,Petrol,4
105000,180000,9,Petrol,8
64000,20000,2,Petrol,4
699000,39900,4,Petrol,12
97000,4500,1,Petrol,4
20000,230000,12,Petrol,8
585000,48000,7,Petrol,12
14500,160132,12,Petrol,4
154000,145000,7,Petrol,6
245000,46000,5,Petrol,6
215000,16000,3,Diesel,6
399000,15500,4,Petrol,8
49000,62000,4,Petrol,4
243000,76000,6,Petrol,8
49000,25000,4,Petrol,4
379000,24000,3,Petrol,12
775000,17500,6,Petrol,8
880000,120000,5,Petrol,8
89500,93000,8,Petrol,8
210000,64802,5,Petrol,6
150000,61098,4,Petrol,6
46500,69345,5,Petrol,4
97000,36000,2,Petrol,4
65000,43000,4,Petrol,4
52000,14250,7,Petrol,4
55000,60000,6,Petrol,4
188000,72000,4,Petrol,8
87000,23000,1,Petrol,0
15500,115000,22,Petrol,6
68000,225000,10,Petrol,8
25000,212659,10,Petrol,4
230000,23000,2,Petrol,8
69999,82000,8,Petrol,4
327000,12162,2,Electric,0
30000,185677,10,Petrol,4
97000,75600,5,Petrol,4
105000,180000,9,Petrol,8
64000,20000,2,Petrol,4
699000,39900,4,Petrol,12
97000,4500,1,Petrol,4
20000,230000,12,Petrol,8
585000,48000,7,Petrol,12
14500,160132,12,Petrol,4
154000,145000,7,Petrol,6
245000,46000,5,Petrol,6
215000,16000,3,Diesel,6
399000,15500,4,Petrol,8
49000,62000,4,Petrol,4
243000,76000,6,Petrol,8
49000,25000,4,Petrol,4
379000,24000,3,Petrol,12
775000,17500,6,Petrol,8
880000,120000,5,Petrol,8
89500,93000,8,Petrol,8
150000,61098,4,Petrol,6
179900,0,1,Diesel,4
220000,300,1,Petrol,4
66000,75665,6,Petrol,4
344000,0,1,Diesel,6
525000,0,1,Petrol,6
72000,0,0,Petrol,4
195000,0,1,Petrol,4
87000,0,0,Petrol,4
76000,0,1,Petrol,4
145000,0,0,Diesel,4
305000,0,1,Hybrid,6
50000,0,1,Petrol,3
215000,0,2,Petrol,4
859000,0,2,Petrol,8
682000,0,1,Petrol,8
795000,0,1,Petrol,8
699000,0,1,Electric,0
136000,0,1,Diesel,4
75000,9000,2,Petrol,4
440000,15700,2,Petrol,8
25900,230000,12,Petrol,6
99000,200,1,Petrol,4
315000,23000,2,Electric,0
40000,230000,8,Petrol,0
215000,45000,3,Petrol,8
215000,45000,3,Petrol,8
385000,2600,2,Petrol,6
333000,164000,4,Petrol,8
199000,46000,3,Petrol,8
195000,11800,2,Petrol,8
195000,0,2,Petrol,8
299000,0,1,Petrol,4
299000,18500,4,Petrol,8
179000,58000,4,Petrol,6
44000,89000,6,Petrol,6
159000,13000,3,Petrol,6
195000,71000,4,Petrol,4
199000,68000,2,Petrol,8
139000,65000,5,Petrol,4
499000,9150,2,Petrol,8
197000,25000,2,Diesel,8
299000,0,1,Petrol,4
349000,39000,6,Petrol,6
229000,93000,5,Petrol,6
185000,19000,3,Petrol,8
28000,110000,11,Petrol,4
184000,18000,2,Petrol,8
245000,12000,1,Petrol,8
205000,20100,1,Petrol,8
325000,5000,1,Diesel,8
195000,71000,4,Petrol,4
199000,68000,2,Petrol,8
139000,65000,5,Petrol,4
499000,9150,2,Petrol,8
197000,25000,2,Diesel,8
299000,0,1,Petrol,4
349000,39000,6,Petrol,6
229000,93000,5,Petrol,6
185000,19000,3,Petrol,8
28000,110000,11,Petrol,4
184000,18000,2,Petrol,8
245000,12000,1,Petrol,8
205000,20100,1,Petrol,8
325000,5000,1,Diesel,8
155000,93000,9,Petrol,8
249000,35000,2,Diesel,8
180000,8100,3,Petrol,6
169000,3500,2,Petrol,8
105000,144000,6,Petrol,4
39000,193000,8,Petrol,4
299000,28000,5,Petrol,8
159000,600,1,Diesel,4
230000,37000,5,Petrol,6
238000,75000,6,Petrol,8
329000,32000,6,Petrol,8
79000,79000,6,Petrol,6
169000,79000,6,Petrol,4
269000,56000,4,Petrol,8
22000,190000,9,Petrol,4
28999,140000,8,Petrol,4
27000,196000,14,Petrol,4
30000,225000,11,Petrol,0
40000,300000,13,Petrol,8
225000,13000,1,Petrol,4
87000,128000,7,Petrol,4
28500,132000,9,Petrol,4
24000,167000,7,Petrol,4
19500,100000,4,Petrol,4
195000,150000,5,Petrol,6
95000,42600,3,Electric,0
90000,146000,7,Petrol,8
39000,112000,8,Petrol,4
149000,17000,50,Petrol,4
20000,220000,15,Petrol,6
128000,190000,6,Petrol,8
43000,61854,7,Petrol,4
15500,313000,16,Petrol,6
97500,27000,1,Petrol,4
16500,180000,9,Petrol,4
58000,117000,7,Petrol,4
157000,121000,6,Petrol,8
499000,97848,5,Petrol,8
1990,13000,2,Petrol,12
19000,267728,6,Petrol,4
45000,123000,7,Petrol,4
24000,342000,14,Petrol,6
18500,173400,15,Petrol,4
99900,27406,15,Petrol,12
27000,166000,8,Petrol,4
16500,158000,9,Petrol,4
32000,145000,18,Petrol,4
79000,73000,6,Petrol,3
35000,95000,18,Petrol,8
18000,355000,12,Petrol,6
320000,5000,1,Petrol,4
51999,138000,7,Hybrid,4
34999,165980,10,Petrol,6
44400,80000,4,Petrol,4
128000,80000,8,Petrol,6
160000,233000,12,Petrol,8
77000,36000,2,Hybrid,4
57000,97000,8,Petrol,6
45800,163000,11,Petrol,6
24500,138235,10,Petrol,4
22000,124006,11,Petrol,4
456000,12333,1,Petrol,8
50000,119000,7,Petrol,4
125000,139000,5,Petrol,4
64999,47000,4,Petrol,4
25000,120000,12,Petrol,8
79000,78000,4,Petrol,3
175000,64000,18,Petrol,6
395000,28000,1,Electric,0
78000,79000,2,Diesel,4
58000,37900,1,Petrol,4
28500,99323,8,Petrol,4
24000,242000,24,Petrol,8
37500,132111,10,Petrol,4
25000,256000,16,Petrol,4
46000,84000,7,Petrol,4
120000,0,1,Petrol,4
28000,225000,10,Petrol,4
14750,135304,13,Petrol,4
65000,18500,5,Petrol,0
59000,90700,4,Petrol,4
145000,97500,4,Petrol,6
127000,62222,4,Petrol,6
9000,119000,17,Petrol,4
169500,18500,1,Petrol,6
390000,39000,18,Petrol,12
15500,170000,10,Petrol,3
32000,89000,8,Petrol,3
26000,160000,8,Petrol,4
80500,159000,16,Petrol,8
940000,800,0,Petrol,8
456000,12333,1,Petrol,8
50000,119000,7,Petrol,4
125000,139000,5,Petrol,4
64999,47000,4,Petrol,4
25000,120000,12,Petrol,8
79000,78000,4,Petrol,3
175000,64000,18,Petrol,6
395000,28000,1,Electric,0
78000,79000,2,Diesel,4
58000,37900,1,Petrol,4
28500,99323,8,Petrol,4
24000,242000,24,Petrol,8
37500,132111,10,Petrol,4
25000,256000,16,Petrol,4
46000,84000,7,Petrol,4
120000,0,1,Petrol,4
28000,225000,10,Petrol,4
14750,135304,13,Petrol,4
65000,18500,5,Petrol,0
59000,90700,4,Petrol,4
145000,97500,4,Petrol,6
127000,62222,4,Petrol,6
9000,119000,17,Petrol,4
169500,18500,1,Petrol,6
390000,39000,18,Petrol,12
36500,121887,7,Petrol,4
49500,51000,7,Petrol,4
40000,122000,6,Petrol,4
85000,59000,4,Petrol,4
177000,15000,2,Petrol,4
52000,82373,5,Petrol,4
54000,122500,5,Petrol,6
30000,200000,12,Petrol,6
33000,92500,7,Petrol,4
148000,40000,2,Petrol,6
88500,0,0,Petrol,4
158000,21000,2,Petrol,6
65000,349000,9,Petrol,8
243000,0,0,Electric,0
35500,134000,12,Petrol,6
84000,195000,10,Petrol,8
240000,24000,2,Petrol,8
172000,41000,5,Petrol,8
26500,170000,14,Petrol,6
135000,125000,6,Petrol,8
88000,80000,7,Petrol,4
105000,46000,3,Petrol,4
280000,27000,7,Petrol,8
34000,120000,6,Petrol,4
49000,0,0,Petrol,4
239000,8000,2,Petrol,6
13000,117000,18,Petrol,6
115000,65000,4,Petrol,4
315000,17000,3,Petrol,6
180000,39000,4,Petrol,6
117000,7000,2,Petrol,4
110000,22000,3,Petrol,4
107000,91000,7,Petrol,6
47000,71000,3,Petrol,4
200000,60000,4,Petrol,4
105000,67000,7,Petrol,4
100000,100000,5,Petrol,4
90000,37000,4,Petrol,4
215000,35000,3,Diesel,6
80000,3500,3,Petrol,4
459000,4800,1,Petrol,4
79000,16000,4,Petrol,4
70000,97000,8,Petrol,4
52000,34000,4,Petrol,4
167000,10000,2,Petrol,6
125000,118000,5,Petrol,8
110000,28000,5,Petrol,4
149000,44820,6,Petrol,6
199000,7800,2,Petrol,4
125000,42000,4,Petrol,4
88000,80000,7,Petrol,4
105000,46000,3,Petrol,4
280000,27000,7,Petrol,8
34000,120000,6,Petrol,4
49000,0,0,Petrol,4
239000,8000,2,Petrol,6
13000,117000,18,Petrol,6
115000,65000,4,Petrol,4
315000,17000,3,Petrol,6
180000,39000,4,Petrol,6
117000,7000,2,Petrol,4
110000,22000,3,Petrol,4
107000,91000,7,Petrol,6
47000,71000,3,Petrol,4
200000,60000,4,Petrol,4
105000,67000,7,Petrol,4
100000,100000,5,Petrol,4
90000,37000,4,Petrol,4
215000,35000,3,Diesel,6
80000,3500,3,Petrol,4
145000,122000,6,Petrol,4
85000,124000,7,Petrol,4
35000,63000,4,Petrol,4
93000,58000,5,Petrol,4
228000,135000,7,Petrol,8
3700,30,1,Petrol,8
25000,268000,13,Petrol,4
838000,28500,4,Petrol,6
110000,175000,8,Petrol,8
392000,110000,4,Petrol,8
140000,177400,11,Petrol,8
535000,5657,1,Petrol,6
17000,120000,23,Petrol,6
60000,238000,6,Petrol,6
107000,9600,1,Petrol,4
31000,123000,5,Petrol,4
150000,500000,42,Petrol,8
260000,0,1,Petrol,8
265000,0,1,Petrol,6
275000,0,1,Petrol,4
280000,0,1,Petrol,0
285000,0,2,Diesel,6
120000,0,1,Diesel,4
80000,0,0,Petrol,4
150000,0,1,Hybrid,4
392000,110000,4,Petrol,8
140000,177400,11,Petrol,8
535000,5657,1,Petrol,6
17000,120000,23,Petrol,6
60000,238000,6,Petrol,6
107000,9600,1,Petrol,4
31000,123000,5,Petrol,4
150000,500000,42,Petrol,8
260000,0,1,Petrol,8
265000,0,1,Petrol,6
275000,0,1,Petrol,4
280000,0,1,Petrol,0
285000,0,2,Diesel,6
120000,0,1,Diesel,4
80000,0,0,Petrol,4
150000,0,1,Hybrid,4
195000,0,1,Hybrid,4
30000,0,1,Petrol,3
140000,0,1,Diesel,8
62000,0,1,Petrol,4
115000,0,2,Diesel,4
69000,0,1,Petrol,4
285000,0,1,Petrol,6
315000,0,1,Petrol,6
330000,0,1,Petrol,6
280000,0,1,Petrol,0
285000,0,2,Diesel,6
120000,0,1,Diesel,4
80000,0,0,Petrol,4
150000,0,1,Hybrid,4
195000,0,1,Hybrid,4
30000,0,1,Petrol,3
140000,0,1,Diesel,8
62000,0,1,Petrol,4
115000,0,2,Diesel,4
69000,0,1,Petrol,4
285000,0,1,Petrol,6
315000,0,1,Petrol,6
330000,0,1,Petrol,6
330000,0,1,Diesel,6
340000,0,1,Petrol,6
385000,0,2,Diesel,6
400000,0,1,Petrol,6
580000,34000,5,Petrol,6
92000,0,1,Diesel,4
136000,0,1,Petrol,4
122000,0,1,Petrol,4
145000,0,1,Diesel,4
145000,0,1,Diesel,6
87000,0,0,Petrol,4
89000,18,0,Petrol,4
17000,96000,20,Petrol,6
29000,167000,11,Petrol,4
99000,94000,8,Petrol,6
1490,150,2,Petrol,10
1150,19400,3,Petrol,8
1190,22425,3,Petrol,8
1290,1700,2,Petrol,8
1480,1700,1,Petrol,8
28000,159881,10,Petrol,6
115000,34800,3,Petrol,8
18000,197000,11,Petrol,6
42000,225000,8,Petrol,6
28500,150000,11,Petrol,6
125999,0,0,Petrol,4
247000,50559,9,Petrol,12
195000,3500,1,Electric,0
1750,11450,5,Petrol,0
140000,79000,4,Petrol,6
60000,353450,4,Petrol,4
55000,160540,12,Petrol,12
30000,172000,9,Petrol,6
1080,27000,3,Petrol,8
270000,16000,6,Petrol,8
390000,45000,1,Petrol,8
27500,134000,8,Petrol,6
35000,340000,12,Petrol,8
25000,255000,14,Petrol,6
42000,193089,13,Petrol,6
19999,12749,9,Petrol,4
240000,49103,24,Petrol,10
90000,76000,6,Diesel,4
1170,90,1,Petrol,8
1700,60,3,Petrol,8
4830,30,1,Petrol,8
1190,50,1,Petrol,8
1350,42126,10,Petrol,12
30000,270000,15,Petrol,0
85000,106000,5,Petrol,4
16500,155000,12,Petrol,4
42000,158000,10,Petrol,6
155000,104000,9,Petrol,8
20000,200000,18,Petrol,8
309000,1750,1,Diesel,8
329000,48500,2,Petrol,8
74000,158000,5,Petrol,4
189000,14400,2,Petrol,8
189000,33000,2,Petrol,8
175000,88000,4,Diesel,8
225000,350,0,Petrol,8
160000,44000,2,Petrol,8
151000,33000,2,Petrol,6
179500,7600,1,Petrol,8
138000,12700,2,Petrol,6
299000,400,1,Diesel,8
169000,6000,1,Petrol,6
309000,1000,1,Petrol,8
189000,18700,1,Hybrid,4
215000,300,0,Petrol,8
629000,10000,1,Petrol,8
142000,900,1,Petrol,4
153000,110000,6,Petrol,6
42000,74000,4,Petrol,4
31000,172000,11,Petrol,4
72000,93500,8,Petrol,6
319000,86700,2,Petrol,6
96500,154000,7,Petrol,6
153000,57000,3,Petrol,8
50000,198000,13,Petrol,6
76500,141770,9,Petrol,8
95000,132770,9,Petrol,6
57500,134200,8,Petrol,4
61000,95170,7,Petrol,6
94000,137700,8,Petrol,8
52500,124700,8,Petrol,4
137500,60770,8,Petrol,6
89000,60000,11,Petrol,8
177500,141770,6,Petrol,6
99000,80000,43,Petrol,0
127000,129770,6,Petrol,8
113000,165000,8,Petrol,8
23000,191000,8,Petrol,4
140000,87500,7,Petrol,8
99000,11000,2,Petrol,6
66000,14000,2,Petrol,4
44000,92000,9,Petrol,6
79000,80000,4,Petrol,6
35000,25000,4,Petrol,4
77000,5000,2,Petrol,4
37000,71000,5,Petrol,4
35000,84000,8,Petrol,3
39000,9000,2,Petrol,3
105000,72000,15,Petrol,8
69500,145000,6,Petrol,4
193000,16300,1,Petrol,4
78000,106000,8,Petrol,4
118000,102000,7,Petrol,4
145000,34000,1,Petrol,4
208000,124000,8,Petrol,8
175000,6000,1,Petrol,4
124000,112000,4,Petrol,4
135000,61000,3,Petrol,6
143000,56000,2,Petrol,4
45000,52000,5,Petrol,4
94000,40500,4,Petrol,4
75000,62000,3,Petrol,6
98000,14000,1,Petrol,4
89000,75000,7,Petrol,4
132000,49000,4,Petrol,4
139000,52000,2,Petrol,4
83000,102000,6,Petrol,4
102000,58000,5,Petrol,4
92000,61000,4,Petrol,4
102000,71000,5,Petrol,4
184999,9486,2,Petrol,4
41000,150000,8,Petrol,4
26000,282000,20,Petrol,8
575000,5800,0,Petrol,4
120000,21635,3,Petrol,4
42000,53128,6,Petrol,4
60000,157000,9,Petrol,4
27500,139400,4,Petrol,4
125000,51000,6,Petrol,6
175000,29900,4,Petrol,8
80000,118000,7,Petrol,6
47700,66566,11,Petrol,4
124999,41465,2,Petrol,4
44999,89069,10,Petrol,6
214999,27000,2,Petrol,6
104999,12403,4,Petrol,6
119999,131763,10,Petrol,8
99999,112380,6,Petrol,4
99999,48062,4,Petrol,6
99999,109878,6,Petrol,6
334999,2527,2,Petrol,6
199999,9189,2,Petrol,4
99999,14409,2,Petrol,4
84999,30432,3,Petrol,4
234999,85315,5,Electric,0
81999,62167,4,Petrol,4
199999,67052,3,Petrol,8
134999,57244,4,Petrol,4
254999,2852,1,Petrol,6
99999,73088,4,Petrol,6
184999,75250,4,Petrol,4
44999,55812,7,Petrol,6
209999,30187,1,Petrol,6
67999,141000,9,Petrol,4
180000,39660,2,Electric,0
334999,2527,2,Petrol,6
199999,9189,2,Petrol,4
99999,14409,2,Petrol,4
84999,30432,3,Petrol,4
234999,85315,5,Electric,0
81999,62167,4,Petrol,4
199999,67052,3,Petrol,8
134999,57244,4,Petrol,4
254999,2852,1,Petrol,6
99999,73088,4,Petrol,6
184999,75250,4,Petrol,4
44999,55812,7,Petrol,6
209999,30187,1,Petrol,6
67999,141000,9,Petrol,4
180000,39660,2,Electric,0
780000,5600,7,Petrol,8
25000,120000,15,Petrol,6
9000,359963,16,Petrol,0
55000,109,20,Petrol,8
225000,31200,7,Petrol,8
55000,47500,1,Petrol,5
265000,58000,4,Petrol,6
99000,55300,7,Petrol,6
112000,91100,6,Petrol,6
129000,93800,7,Petrol,5
349000,3300,0,Petrol,4
112000,56400,4,Petrol,6
225000,49300,8,Petrol,8
225000,34500,2,Petrol,6
28000,186000,9,Petrol,4
199000,48500,5,Petrol,6
149000,16500,1,Petrol,4
149000,88700,9,Petrol,6
109000,34200,2,Petrol,4
319000,20200,3,Petrol,6
109000,10700,1,Hybrid,4
179000,51300,6,Petrol,8
